Lcore 0,,,,Lcore 1,,,,Lcore 2,,,,Aggregate statistics,,,,,,,,,,
Current TX rate (PPS),Current RX rate (PPS),Current Drop rate (PPS),,Current TX rate (PPS),Current RX rate (PPS),Current Drop rate (PPS),,Current TX rate (PPS),Current RX rate (PPS),Current Drop rate (PPS),,Total TX rate (PPS),Total RX rate (PPS),Total Drop rate (PPS),Total TX bytes rate,Total RX bytes rate,Total rx H/w drops rate,Total error pkt rate,Total failed transmission rate,Total rx mbuf failure rate
4117812,4117812,0,,4046508,4046511,0,,4038530,4038532,0,,12202850,12202855,0,1903644600,2342948160,296381,0,0,0,
4121922,4121922,0,,4043112,4043111,0,,4039676,4039673,0,,12204710,12204706,0,1903934760,2343303552,294314,0,0,0,
4122172,4122172,0,,4044663,4044664,0,,4038458,4038459,0,,12205293,12205295,0,1904025708,2343416832,293745,0,0,0,
4123745,4123745,0,,4042018,4042017,0,,4040706,4040676,0,,12206469,12206438,0,1904209164,2343642048,292608,0,0,0,
4123756,4123756,0,,4037921,4037921,0,,4038704,4038736,0,,12200381,12200413,0,1903264428,2342473152,298664,0,0,0,
4125809,4125809,0,,4039773,4039774,0,,4037060,4037059,0,,12202642,12202642,0,1903607160,2342907264,296521,0,0,0,
4123506,4123506,0,,4042253,4042253,0,,4036858,4036857,0,,12202617,12202616,0,1903608252,2342902272,296528,0,0,0,
4121584,4121584,0,,4041161,4041161,0,,4037197,4037199,0,,12199942,12199944,0,1903195944,2342389824,299066,0,0,0,
4128647,4128647,0,,4038933,4038932,0,,4051859,4051859,0,,12219439,12219438,0,1906232484,2346131520,279629,0,0,0,
4126002,4126002,0,,4041836,4041837,0,,4050697,4050697,0,,12218535,12218536,0,1906086468,2345958912,280557,0,0,0,
4123734,4123734,0,,4041871,4041871,0,,4054844,4054843,0,,12220449,12220448,0,1906394880,2346326016,278608,0,0,0,
4125195,4125195,0,,4045313,4045313,0,,4050264,4050265,0,,12220772,12220773,0,1906435596,2346388416,278149,0,0,0,
4124325,4124325,0,,4042627,4042627,0,,4051125,4051093,0,,12218077,12218045,0,1906025004,2345870400,280950,0,0,0,
4126628,4126628,0,,4045220,4045217,0,,4055399,4055431,0,,12227247,12227276,0,1907445540,2347631232,271868,0,0,0,
4125234,4125234,0,,4042698,4042701,0,,4052919,4052919,0,,12220851,12220854,0,1906452756,2346403968,278370,0,0,0,
4123947,4123947,0,,4044729,4044729,0,,4043671,4043669,0,,12212347,12212345,0,1905126132,2344770240,286662,0,0,0,
4124673,4124673,0,,4048167,4048167,0,,4038214,4038213,0,,12211054,12211053,0,1904924424,2344522176,288119,0,0,0,
4123100,4123100,0,,4046452,4046452,0,,4039238,4039240,0,,12208790,12208792,0,1904571240,2344088064,290164,0,0,0,
4123202,4123202,0,,4050165,4050162,0,,4041721,4041722,0,,12215088,12215086,0,1905558252,2345302464,284030,0,0,0,
4122705,4122705,0,,4053130,4053130,0,,4044051,4044050,0,,12219886,12219885,0,1906297692,2346211968,279259,0,0,0,
4123538,4123538,0,,4048505,4048506,0,,4040934,4040935,0,,12212977,12212979,0,1905224412,2344891968,286101,0,0,0,
4115043,4115043,0,,4043090,4043091,0,,4039346,4039346,0,,12197479,12197480,0,1902806724,2341916160,301559,0,0,0,
4119387,4119387,0,,4045073,4045071,0,,4040095,4040095,0,,12204555,12204553,0,1903910580,2343274176,294585,0,0,0,
4119280,4119280,0,,4044709,4044712,0,,4037672,4037670,0,,12201661,12201662,0,1903459116,2342719104,297344,0,0,0,
4115662,4115662,0,,4042954,4042952,0,,4040664,4040666,0,,12199280,12199280,0,1903087680,2342262144,299877,0,0,0,
4114351,4114351,0,,4043338,4043340,0,,4038119,4038119,0,,12195808,12195810,0,1902546048,2341595136,303323,0,0,0,
4117109,4117109,0,,4043926,4043923,0,,4040817,4040815,0,,12201852,12201847,0,1903488912,2342754624,297177,0,0,0,
4117393,4117393,0,,4044527,4044528,0,,4042675,4042677,0,,12204595,12204598,0,1903916820,2343282816,294525,0,0,0,
4118293,4118293,0,,4047176,4047176,0,,4045584,4045581,0,,12211053,12211050,0,1904924268,2344521600,288000,0,0,0,
4121973,4121973,0,,4045934,4045936,0,,4043338,4043341,0,,12211245,12211250,0,1904954220,2344560000,287995,0,0,0,
4117616,4117616,0,,4045475,4045473,0,,4042137,4042105,0,,12205228,12205194,0,1904015568,2343403008,293815,0,0,0,
4116782,4116782,0,,4043064,4043066,0,,4039420,4039451,0,,12199266,12199299,0,1903085496,2342259648,299792,0,0,0,
4115814,4115814,0,,4044738,4044738,0,,4044437,4044438,0,,12204989,12204990,0,1903983276,2343358080,294228,0,0,0,
4118436,4118436,0,,4045168,4045168,0,,4043000,4043000,0,,12206604,12206604,0,1904225232,2343667968,292311,0,0,0,
4118511,4118511,0,,4048454,4048451,0,,4042940,4042908,0,,12209905,12209870,0,1904745180,2344300992,289287,0,0,0,
4120884,4120884,0,,4047567,4047538,0,,4040864,4040894,0,,12209315,12209316,0,1904653140,2344188864,289822,0,0,0,
4123272,4123272,0,,4048327,4048359,0,,4040313,4040312,0,,12211912,12211943,0,1905058272,2344687104,287159,0,0,0,
4121226,4121226,0,,4052678,4052678,0,,4039932,4039933,0,,12213836,12213837,0,1905358416,2345056512,285267,0,0,0,
4123624,4123624,0,,4048674,4048674,0,,4043461,4043463,0,,12215759,12215761,0,1905658404,2345426112,283354,0,0,0,
4121070,4121070,0,,4049497,4049497,0,,4041807,4041807,0,,12212374,12212374,0,1905130344,2344776000,286688,0,0,0,
4118740,4118740,0,,4043479,4043478,0,,4041572,4041569,0,,12203791,12203787,0,1903800756,2343131328,295276,0,0,0,
4126681,4126681,0,,4046756,4046757,0,,4041280,4041283,0,,12214717,12214721,0,1905486492,2345222016,284346,0,0,0,
4125267,4125267,0,,4049607,4049605,0,,4044324,4044324,0,,12219198,12219196,0,1906194888,2346085632,279915,0,0,0,
4125463,4125463,0,,4046942,4046942,0,,4045090,4045087,0,,12217495,12217492,0,1905929220,2345758464,281741,0,0,0,
4119940,4119940,0,,4046190,4046189,0,,4047610,4047613,0,,12213740,12213742,0,1905343440,2345038464,285229,0,0,0,
4126200,4126200,0,,4046316,4046317,0,,4046404,4046404,0,,12218920,12218921,0,1906151520,2346032832,280125,0,0,0,
4122327,4122327,0,,4048651,4048653,0,,4046046,4046046,0,,12217024,12217026,0,1905855744,2345668992,282162,0,0,0,
4121940,4121940,0,,4049762,4049760,0,,4052626,4052624,0,,12224328,12224324,0,1906995168,2347070208,274815,0,0,0,
147317,147317,0,,146727,146697,0,,146756,146726,0,,440800,440740,0,68764800,84622080,11818,0,0,0,
0,0,0,,0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,
0,0,0,,0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,
2701846,2701846,0,,2651139,2651171,0,,2656008,2656040,0,,8008993,8009057,0,1249402908,1537739520,1085247,0,0,0,
4119102,4119102,0,,4041084,4041084,0,,4049180,4049180,0,,12209366,12209366,0,1904666088,2344199808,1613236,0,0,0,
4106614,4106614,0,,4036485,4036485,0,,4045771,4045768,0,,12188870,12188867,0,1901458728,2340260352,1633412,0,0,0,
4122131,4122131,0,,4045274,4045274,0,,4052490,4052493,0,,12219895,12219898,0,1906303620,2346220416,1602586,0,0,0,
4122399,4122399,0,,4046083,4046082,0,,4054198,4054195,0,,12222680,12222676,0,1906742916,2346753792,1599883,0,0,0,
4120292,4120292,0,,4046164,4046165,0,,4044100,4044100,0,,12210556,12210557,0,1904846424,2344426944,1611881,0,0,0,
4111254,4111254,0,,4039878,4039878,0,,4038069,4038072,0,,12189201,12189204,0,1901510832,2340327168,1632977,0,0,0,
4119664,4119664,0,,4045151,4045149,0,,4045972,4045970,0,,12210787,12210783,0,1904887452,2344476288,1611681,0,0,0,
4122525,4122525,0,,4046670,4046672,0,,4050022,4050024,0,,12219217,12219221,0,1906193172,2346084480,1603283,0,0,0,
4116180,4116180,0,,4044761,4044760,0,,4045329,4045329,0,,12206270,12206269,0,1904182956,2343609792,1616012,0,0,0,
4119506,4119506,0,,4043675,4043673,0,,4043285,4043285,0,,12206466,12206464,0,1904203860,2343635136,1616128,0,0,0,
4121417,4121417,0,,4045433,4045436,0,,4042931,4042929,0,,12209781,12209782,0,1904725836,2344277952,1612667,0,0,0,
4118344,4118344,0,,4047891,4047891,0,,4045035,4045036,0,,12211270,12211271,0,1904958120,2344564032,1611185,0,0,0,
4116307,4116307,0,,4042638,4042638,0,,4039212,4039213,0,,12198157,12198158,0,1902912492,2342046336,1624278,0,0,0,
4111527,4111527,0,,4037689,4037688,0,,4033686,4033686,0,,12182902,12182901,0,1900532712,2339116992,1639567,0,0,0,
4109665,4109665,0,,4033738,4033739,0,,4028432,4028430,0,,12171835,12171834,0,1898806260,2336992128,1650501,0,0,0,
4118473,4118473,0,,4044775,4044775,0,,4040149,4040151,0,,12203397,12203399,0,1903729932,2343052608,1619104,0,0,0,
4121677,4121677,0,,4042186,4042186,0,,4045389,4045389,0,,12209252,12209252,0,1904643312,2344176384,1613204,0,0,0,
4122059,4122059,0,,4042667,4042665,0,,4040848,4040846,0,,12205574,12205570,0,1904069544,2343469440,1616836,0,0,0,
4117658,4117658,0,,4046162,4046161,0,,4042501,4042501,0,,12206321,12206320,0,1904186076,2343613440,1616146,0,0,0,
4121466,4121466,0,,4044170,4044173,0,,4043138,4043137,0,,12208774,12208776,0,1904568744,2344085376,1613698,0,0,0,
4122648,4122648,0,,4043125,4043125,0,,4039299,4039301,0,,12205072,12205074,0,1903996068,2343375168,1617330,0,0,0,
4118960,4118960,0,,4042043,4042041,0,,4045228,4045229,0,,12206231,12206230,0,1904167200,2343594816,1616203,0,0,0,
4122209,4122209,0,,4045132,4045134,0,,4040632,4040631,0,,12207973,12207974,0,1904443788,2343931968,1614520,0,0,0,
4119983,4119983,0,,4044512,4044511,0,,4040401,4040400,0,,12204896,12204894,0,1903963776,2343338688,1617518,0,0,0,
4123016,4123016,0,,4043131,4043132,0,,4041661,4041661,0,,12207808,12207809,0,1904418048,2343899328,1614635,0,0,0,
4121488,4121488,0,,4043700,4043698,0,,4041997,4041967,0,,12207185,12207153,0,1904320860,2343778944,1615415,0,0,0,
4120344,4120344,0,,4042842,4042844,0,,4038648,4038677,0,,12201834,12201865,0,1903486104,2342752512,1620626,0,0,0,
4119636,4119636,0,,4039561,4039529,0,,4042442,4042445,0,,12201639,12201610,0,1903455684,2342715264,1620813,0,0,0,
4109779,4109779,0,,4027844,4027875,0,,4029306,4029274,0,,12166929,12166928,0,1898040924,2336049984,1655629,0,0,0,
4098029,4098029,0,,4023540,4023541,0,,4020307,4020337,0,,12141876,12141907,0,1894132656,2331240192,1680484,0,0,0,
4122101,4122101,0,,4041516,4041516,0,,4039118,4039118,0,,12202735,12202735,0,1903626660,2342925120,1619855,0,0,0,
4120200,4120200,0,,4047007,4047005,0,,4041750,4041752,0,,12208957,12208957,0,1904602284,2344119744,1613346,0,0,0,
4121618,4121618,0,,4044757,4044727,0,,4045403,4045403,0,,12211778,12211748,0,1905032376,2344661376,1610768,0,0,0,
4117943,4117943,0,,4040382,4040414,0,,4040115,4040115,0,,12198440,12198472,0,1902956640,2342101440,1624065,0,0,0,
4119816,4119816,0,,4044291,4044291,0,,4041927,4041927,0,,12206034,12206034,0,1904141304,2343558144,1616349,0,0,0,
4121328,4121328,0,,4046637,4046635,0,,4040964,4040964,0,,12208929,12208927,0,1904592924,2344113792,1613241,0,0,0,
4121406,4121406,0,,4047315,4047316,0,,4041875,4041874,0,,12210596,12210596,0,1904852976,2344434432,1611916,0,0,0,
4122145,4122145,0,,4043627,4043628,0,,4041884,4041885,0,,12207656,12207658,0,1904394336,2343870336,1614698,0,0,0,
4119218,4119218,0,,4042708,4042676,0,,4039630,4039630,0,,12201556,12201524,0,1903442736,2342698752,1620856,0,0,0,
4119696,4119696,0,,4038788,4038818,0,,4041755,4041754,0,,12200239,12200268,0,1903237284,2342445312,1622371,0,0,0,
4108205,4108205,0,,4037433,4037403,0,,4028158,4028159,0,,12173796,12173767,0,1899112176,2337369024,1648622,0,0,0,
4107273,4107273,0,,4031862,4031891,0,,4028942,4028942,0,,12168077,12168106,0,1898220012,2336270592,1654420,0,0,0,
4122147,4122147,0,,4039654,4039656,0,,4042693,4042693,0,,12204494,12204496,0,1903901064,2343263232,1617886,0,0,0,
4122202,4122202,0,,4042427,4042428,0,,4050965,4050964,0,,12215594,12215594,0,1905632664,2345394048,1606948,0,0,0,
4116549,4116549,0,,4042925,4042925,0,,4043466,4043466,0,,12202940,12202940,0,1903658640,2342964480,1619412,0,0,0,
4123715,4123715,0,,4044751,4044751,0,,4043575,4043574,0,,12212041,12212040,0,1905078396,2344711680,1610503,0,0,0,
4121702,4121702,0,,4043596,4043596,0,,4044545,4044544,0,,12209843,12209842,0,1904735508,2344289664,1612574,0,0,0,
4119713,4119713,0,,4041071,4041068,0,,4046989,4046990,0,,12207773,12207771,0,1904412588,2343892032,1614713,0,0,0,
4123045,4123045,0,,4043088,4043059,0,,4042695,4042697,0,,12208828,12208801,0,1904582160,2344095552,1613709,0,0,0,
4118566,4118566,0,,4041281,4041281,0,,4044307,4044307,0,,12204154,12204154,0,1903843032,2343198144,1618330,0,0,0,
4121553,4121553,0,,4049103,4049135,0,,4044825,4044825,0,,12215481,12215513,0,1905615036,2345372160,1606886,0,0,0,
4120452,4120452,0,,4045130,4045130,0,,4041905,4041903,0,,12207487,12207485,0,1904367972,2343837120,1615043,0,0,0,
4123834,4123834,0,,4048763,4048762,0,,4039588,4039589,0,,12212185,12212185,0,1905100860,2344739520,1610136,0,0,0,
4126541,4126541,0,,4046803,4046803,0,,4043019,4043019,0,,12216363,12216363,0,1905752628,2345541696,1606070,0,0,0,
4124984,4124984,0,,4048535,4048536,0,,4042821,4042790,0,,12216340,12216310,0,1905749040,2345538048,1606110,0,0,0,
4124354,4124354,0,,4047108,4047108,0,,4039171,4039202,0,,12210633,12210664,0,1904858748,2344440960,1611997,0,0,0,
4121213,4121213,0,,4050231,4050230,0,,4042819,4042820,0,,12214263,12214263,0,1905424922,2345138390,1608248,0,0,0,
4126829,4126829,0,,4050208,4050209,0,,4042751,4042719,0,,12219788,12219757,0,1906286928,2346199104,1602641,0,0,0,
4121387,4121387,0,,4047582,4047582,0,,4044915,4044944,0,,12213884,12213913,0,1905365798,2345065430,1608594,0,0,0,
4124693,4124693,0,,4043821,4043821,0,,4046017,4046020,0,,12214531,12214534,0,1905466836,2345190528,1607828,0,0,0,
4123521,4123521,0,,4043020,4043020,0,,4047578,4047576,0,,12214119,12214117,0,1905407450,2345111510,1608445,0,0,0,
2868384,2868384,0,,2814884,2814852,0,,2816004,2815974,0,,8499272,8499210,0,1325881440,1631847168,1118525,0,0,0,
1,1,0,,0,0,0,,0,0,0,,1,1,0,50,86,0,0,0,0,
0,0,0,,0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,
0,0,0,,0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,
4122511,4122511,0,,4036800,4036832,0,,4035384,4035416,0,,12194695,12194759,0,1902372420,2341393728,914742,0,0,0,
4129413,4129413,0,,4047130,4047130,0,,4040532,4040532,0,,12217075,12217075,0,1905863700,2345678400,910392,0,0,0,
4123119,4123119,0,,4051746,4051745,0,,4043648,4043648,0,,12218513,12218512,0,1906088028,2345954304,908971,0,0,0,
4122480,4122480,0,,4047444,4047443,0,,4041025,4040993,0,,12210949,12210916,0,1904908044,2344502016,916500,0,0,0,
4123343,4123343,0,,4046129,4046131,0,,4042263,4042263,0,,12211735,12211737,0,1905030660,2344653504,915795,0,0,0,
4122927,4122927,0,,4046948,4046948,0,,4042931,4042963,0,,12212806,12212838,0,1905197736,2344858752,914587,0,0,0,
4123141,4123141,0,,4048541,4048541,0,,4042294,4042294,0,,12213976,12213976,0,1905385248,2345089536,913571,0,0,0,
4125135,4125135,0,,4051163,4051163,0,,4041203,4041203,0,,12217501,12217501,0,1905925164,2345754048,910129,0,0,0,
4124750,4124750,0,,4052612,4052580,0,,4040719,4040719,0,,12218081,12218049,0,1906025628,2345871360,909371,0,0,0,
4124204,4124204,0,,4051392,4051424,0,,4041218,4041215,0,,12216814,12216843,0,1905817992,2345627904,910753,0,0,0,
4123277,4123277,0,,4045708,4045708,0,,4039357,4039360,0,,12208342,12208345,0,1904501352,2344003968,919051,0,0,0,
4122750,4122750,0,,4043655,4043655,0,,4041597,4041597,0,,12208002,12208002,0,1904453304,2343934656,919525,0,0,0,
4117066,4117066,0,,4043720,4043720,0,,4036503,4036501,0,,12197289,12197287,0,1902777084,2341879104,930314,0,0,0,
4125782,4125782,0,,4043673,4043670,0,,4042182,4042181,0,,12211637,12211633,0,1905010380,2344633536,915827,0,0,0,
4120646,4120646,0,,4042636,4042639,0,,4040672,4040673,0,,12203954,12203958,0,1903816824,2343159936,923609,0,0,0,
4122382,4122382,0,,4045710,4045710,0,,4041617,4041619,0,,12209709,12209711,0,1904714604,2344264512,917792,0,0,0,
4118219,4118219,0,,4045313,4045313,0,,4036359,4036359,0,,12199891,12199891,0,1903182996,2342379072,927664,0,0,0,
4124449,4124449,0,,4046803,4046803,0,,4043088,4043086,0,,12214340,12214338,0,1905437040,2345152896,913154,0,0,0,
4117974,4117974,0,,4045104,4045101,0,,4035655,4035657,0,,12198733,12198732,0,1903002348,2342156544,928660,0,0,0,
4102183,4102183,0,,4033233,4033204,0,,4030040,4030038,0,,12165456,12165425,0,1897811136,2335767552,962054,0,0,0,
4118570,4118570,0,,4046188,4046220,0,,4043785,4043787,0,,12208543,12208577,0,1904532708,2344040832,918900,0,0,0,
4119758,4119758,0,,4042628,4042628,0,,4040055,4040055,0,,12202441,12202441,0,1903580796,2342868672,925001,0,0,0,
4115950,4115950,0,,4040732,4040732,0,,4033423,4033420,0,,12190105,12190102,0,1901660904,2340499584,937353,0,0,0,
4123487,4123487,0,,4046463,4046463,0,,4044766,4044767,0,,12214716,12214717,0,1905491172,2345225664,912805,0,0,0,
4124426,4124426,0,,4043261,4043261,0,,4041071,4041073,0,,12208758,12208760,0,1904566248,2344081920,918778,0,0,0,
4122023,4122023,0,,4048324,4048324,0,,4042662,4042662,0,,12213009,12213009,0,1905229404,2344897728,914430,0,0,0,
4121393,4121393,0,,4043673,4043671,0,,4041039,4041037,0,,12206105,12206101,0,1904157060,2343577152,921409,0,0,0,
4124110,4124110,0,,4048018,4048020,0,,4046420,4046422,0,,12218548,12218552,0,1906088808,2345956224,908981,0,0,0,
4122561,4122561,0,,4046435,4046434,0,,4043024,4043024,0,,12212020,12212019,0,1905075120,2344707648,915578,0,0,0,
4118003,4118003,0,,4043819,4043817,0,,4046240,4046240,0,,12208062,12208060,0,1904462196,2343947520,919331,0,0,0,
4120160,4120160,0,,4044700,4044700,0,,4042161,4042161,0,,12207021,12207021,0,1904290752,2343748032,920485,0,0,0,
4120813,4120813,0,,4044884,4044886,0,,4042931,4042899,0,,12208628,12208598,0,1904545968,2344056960,918887,0,0,0,
4119758,4119758,0,,4045577,4045578,0,,4040626,4040658,0,,12205961,12205994,0,1904134908,2343544704,921508,0,0,0,
4120380,4120380,0,,4046851,4046851,0,,4041062,4041062,0,,12208293,12208293,0,1904493708,2343992256,919370,0,0,0,
4121016,4121016,0,,4045709,4045709,0,,4045632,4045632,0,,12212357,12212357,0,1905122700,2344772544,915048,0,0,0,
4118594,4118594,0,,4044219,4044218,0,,4043393,4043393,0,,12206206,12206205,0,1904172972,2343591360,921361,0,0,0,
4118072,4118072,0,,4043878,4043879,0,,4041952,4041952,0,,12203902,12203903,0,1903803876,2343149760,923556,0,0,0,
4119598,4119598,0,,4044352,4044352,0,,4042512,4042512,0,,12206462,12206462,0,1904208072,2343640320,921098,0,0,0,
4119807,4119807,0,,4045997,4045994,0,,4042059,4042057,0,,12207863,12207858,0,1904426628,2343908736,919602,0,0,0,
4116921,4116921,0,,4044563,4044566,0,,4041806,4041807,0,,12203290,12203294,0,1903718076,2343038208,924132,0,0,0,
4119091,4119091,0,,4045694,4045691,0,,4041420,4041420,0,,12206205,12206202,0,1904163144,2343585024,921404,0,0,0,
4120180,4120180,0,,4040414,4040414,0,,4038803,4038804,0,,12199397,12199398,0,1903105932,2342284416,928009,0,0,0,
4121742,4121742,0,,4042472,4042472,0,,4039933,4039931,0,,12204147,12204145,0,1903851456,2343201984,923366,0,0,0,
4117835,4117835,0,,4043737,4043740,0,,4044211,4044181,0,,12205783,12205756,0,1904097624,2343504960,921767,0,0,0,
4119157,4119157,0,,4043018,4043018,0,,4044666,4044698,0,,12206841,12206873,0,1904267196,2343713664,920490,0,0,0,
4117505,4117505,0,,4044164,4044164,0,,4045141,4045140,0,,12206810,12206809,0,1904262360,2343707328,920721,0,0,0,
4121942,4121942,0,,4042842,4042840,0,,4045100,4045069,0,,12209884,12209851,0,1904741904,2344297536,917602,0,0,0,
4121666,4121666,0,,4042840,4042840,0,,4052266,4052298,0,,12216772,12216804,0,1905826104,2345624448,910771,0,0,0,
4117537,4117537,0,,4043509,4043479,0,,4053122,4053119,0,,12214168,12214135,0,1905400536,2345115648,913420,0,0,0,
4113363,4113363,0,,4041483,4041515,0,,4055975,4055978,0,,12210821,12210856,0,1904888076,2344478400,916605,0,0,0,
4109953,4109953,0,,4040013,4040011,0,,4040372,4040371,0,,12190338,12190335,0,1901692728,2340544320,937144,0,0,0,
4116447,4116447,0,,4044343,4044345,0,,4041166,4041164,0,,12201956,12201956,0,1903505136,2342775552,925452,0,0,0,
4118084,4118084,0,,4046546,4046545,0,,4045257,4045259,0,,12209887,12209888,0,1904747208,2344298496,917692,0,0,0,
4118092,4118092,0,,4044673,4044672,0,,4041797,4041798,0,,12204562,12204562,0,1903911516,2343281856,922765,0,0,0,
4112910,4112910,0,,4043534,4043536,0,,4043506,4043506,0,,12199950,12199952,0,1903187520,2342385216,927616,0,0,0,
4114536,4114536,0,,4043243,4043243,0,,4041424,4041424,0,,12199203,12199203,0,1903080660,2342246592,928283,0,0,0,
4116200,4116200,0,,4045334,4045334,0,,4044508,4044506,0,,12206042,12206040,0,1904137560,2343559680,921481,0,0,0,
4119566,4119566,0,,4044815,4044814,0,,4042444,4042444,0,,12206825,12206824,0,1904264700,2343710208,920659,0,0,0,
4116572,4116572,0,,4041362,4041360,0,,4048618,4048618,0,,12206552,12206550,0,1904226636,2343663744,920912,0,0,0,
4119618,4119618,0,,4045805,4045806,0,,4053442,4053444,0,,12218865,12218868,0,1906143408,2346016512,908644,0,0,0,
4115322,4115322,0,,4045856,4045858,0,,4053094,4053092,0,,12214272,12214272,0,1905421440,2345140224,913288,0,0,0,
4114858,4114858,0,,4046193,4046193,0,,4051846,4051846,0,,12212897,12212897,0,1905216924,2344876224,914488,0,0,0,
1456180,1456180,0,,1432243,1432211,0,,1432747,1432717,0,,4321170,4321108,0,674097528,829652736,322728,0,0,0,
0,0,0,,0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,
0,0,0,,0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,
0,0,0,,0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,
0,0,0,,0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,
0,0,0,,0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,
0,0,0,,0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,
0,0,0,,0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,
